id,nama_gerai,tipe_lokasi,alamat,kab_kota,tipe_wilayah,nama_kab_kota,provinsi,latitude,longitude,google_maps
1158,Indomaret,convenience_store,"Jl. Nasional No.32, Rundeng, Johan Pahlawan, Kabupaten Aceh Barat, Aceh 23681, Indonesia",Kabupaten Aceh Barat,Kabupaten,Aceh Barat,Aceh,4.1493264,96.13185,https://maps.google.com/?cid=11071642059091290999
4460,Indomaret,convenience_store,"Jl. Imam Bonjol, Drien Rampak, Johan Pahlawan, Kabupaten Aceh Barat, Aceh 23611, Indonesia",Kabupaten Aceh Barat,Kabupaten,Aceh Barat,Aceh,4.1598251,96.1252353,https://maps.google.com/?cid=15948163273016402000
4468,Indomaret Gajah Mada,grocery_or_supermarket,"Jl. Gajah Mada, Drien Rampak, Johan Pahlawan, Kabupaten Aceh Barat, Aceh 23611, Indonesia",Kabupaten Aceh Barat,Kabupaten,Aceh Barat,Aceh,4.1550797,96.1300499,https://maps.google.com/?cid=14234735439520866964
4463,Indomaret Jl.Teuku Umar,shopping_mall,"Jl. Teuku Umar, Ujung Kalak, Johan Pahlawan, Kabupaten Aceh Barat, Aceh 23681, Indonesia",Kabupaten Aceh Barat,Kabupaten,Aceh Barat,Aceh,4.1403853,96.128392,https://maps.google.com/?cid=13975116719106065404
4462,Indomaret Manek Roo,supermarket,"Jl. Manek Roo, Ujong Baroh, Johan Pahlawan, Kabupaten Aceh Barat, Aceh 23612, Indonesia",Kabupaten Aceh Barat,Kabupaten,Aceh Barat,Aceh,4.1519855,96.1259776,https://maps.google.com/?cid=8839397902770819274
4469,Indomaret Meulaboh,supermarket,"Jl. Swadaya, Rundeng, Johan Pahlawan, Kabupaten Aceh Barat, Aceh 23681, Indonesia",Kabupaten Aceh Barat,Kabupaten,Aceh Barat,Aceh,4.1492585,96.131967,https://maps.google.com/?cid=13373626264602705476
4465,Indomaret Sisingamangaraja,grocery_or_supermarket,"Gampa, Johan Pahlawan, West Aceh Regency, Aceh 23611, Indonesia",Kabupaten Aceh Barat,Kabupaten,Aceh Barat,Aceh,4.1687115,96.1336638,https://maps.google.com/?cid=18267629816760687696
4464,Indomaret Suak Raya,shopping_mall,"Suak Raya, Johan Pahlawan, West Aceh Regency, Aceh 23618, Indonesia",Kabupaten Aceh Barat,Kabupaten,Aceh Barat,Aceh,4.1870332,96.097216,https://maps.google.com/?cid=12504592416984956555
4466,Warkop Indomaret Mestu,grocery_or_supermarket,"Mesjid Tuha, Meureubo, West Aceh Regency, Aceh 23681, Indonesia",Kabupaten Aceh Barat,Kabupaten,Aceh Barat,Aceh,4.1701143,96.1574591,https://maps.google.com/?cid=9434429137774075500
4447,Indomaret Bandara,convenience_store,"Kampung Blang, Blang Bintang, Aceh Besar Regency, Aceh 24415, Indonesia",Kabupaten Aceh Besar,Kabupaten,Aceh Besar,Aceh,5.5170269,95.4166343,https://maps.google.com/?cid=319497721058234645
4448,Indomaret Cadek Aceh,convenience_store,"Jl. Laksamana Malahayati, Cadek, Baitussalam, Kabupaten Aceh Besar, Aceh, Indonesia",Kabupaten Aceh Besar,Kabupaten,Aceh Besar,Aceh,5.5943007,95.3699142,https://maps.google.com/?cid=13452875722869810540
4449,Indomaret Cut Nyak Dien Simp. Ajun,convenience_store,"Jl. Cut Nyak Dien (Simp. Ajun) Kel. Ajuen, Siron Blang, Kuta Cot Glie, Aceh Besar Regency, Aceh 23352, Indonesia",Kabupaten Aceh Besar,Kabupaten,Aceh Besar,Aceh,5.30152,95.503185,https://maps.google.com/?cid=8846410544160862403
4489,Indomaret Cut Nyak Dien Sp. Ajun,supermarket,"Ajuen, Peukan Bada, Aceh Besar Regency, Aceh 23232, Indonesia",Kabupaten Aceh Besar,Kabupaten,Aceh Besar,Aceh,5.5266554,95.2882275,https://maps.google.com/?cid=3873388326088866499
957,Indomaret Depo Aceh,point_of_interest,"Baet, Baitussalam, Aceh Besar Regency, Aceh, Indonesia",Kabupaten Aceh Besar,Kabupaten,Aceh Besar,Aceh,5.5882254,95.3582553,https://maps.google.com/?cid=1560920855654821260
4456,Indomaret H.M Hasan,convenience_store,"Lampeuneurut Gampong, Darul Imarah, Aceh Besar Regency, Aceh 23242, Indonesia",Kabupaten Aceh Besar,Kabupaten,Aceh Besar,Aceh,5.5151951,95.3303922,https://maps.google.com/?cid=8606873821638962216
17139,Indomaret Keutapang,supermarket,"Jl. Mata Ie, Gue Gajah, Darul Imarah, Kabupaten Aceh Besar, Aceh 23233, Indonesia",Kabupaten Aceh Besar,Kabupaten,Aceh Besar,Aceh,5.5139369,95.3032938,https://maps.google.com/?cid=11091013913335664371
4457,Indomaret M. Hasan 2,convenience_store,"Jl. Muhammad Hasan Kel. Lampeunerut Gampong, Siron Blang, Kuta Cot Glie, Aceh Besar Regency, Aceh 23352, Indonesia",Kabupaten Aceh Besar,Kabupaten,Aceh Besar,Aceh,5.300665,95.504086,https://maps.google.com/?cid=5079465979398732148
4436,Indomaret Malikul Saleh,convenience_store,"Jl. Sultan Malikul Saleh No. 15-17, Lamsod, Darul Kamal, Aceh Besar Regency, Aceh 23238, Indonesia",Kabupaten Aceh Besar,Kabupaten,Aceh Besar,Aceh,5.5153196,95.324096,https://maps.google.com/?cid=15898185241416009419
4441,Indomaret Soekarno-Hatta 2,convenience_store,"Jl. Soekarno Hatta Desa Lambheu Kec. Darul Imarah, Lam Ara, Banda Raya, Aceh Besar Regency, Aceh 23373, Indonesia",Kabupaten Aceh Besar,Kabupaten,Aceh Besar,Aceh,5.5187899,95.3128593,https://maps.google.com/?cid=6511041382430727277
4488,Indomaret | Bandara SIM,grocery_or_supermarket,"Cot Madhi, Blang Bintang, Aceh Besar Regency, Aceh 24415, Indonesia",Kabupaten Aceh Besar,Kabupaten,Aceh Besar,Aceh,5.5184676,95.4171697,https://maps.google.com/?cid=16796785982272349611
4423,Indomaret,grocery_or_supermarket,"Hilir, Tapak Tuan, South Aceh Regency, Aceh 23715, Indonesia",Kabupaten Aceh Selatan,Kabupaten,Aceh Selatan,Aceh,3.2532048,97.1753216,https://maps.google.com/?cid=8378322579540509194
4424,Indomaret,grocery_or_supermarket,"Jl. Tapaktuan - Subulussalam, Lhok Bengkuang, Tapak Tuan, Kabupaten Aceh Selatan, Aceh 23711, Indonesia",Kabupaten Aceh Selatan,Kabupaten,Aceh Selatan,Aceh,3.2612495,97.1912515,https://maps.google.com/?cid=6993174582832753251
4496,Indomaret Kota Fajar,grocery_or_supermarket,"Jl. T Meurah Adam, Simpang Empat, Kluet Utara, Kabupaten Aceh Selatan, Aceh 23772, Indonesia",Kabupaten Aceh Selatan,Kabupaten,Aceh Selatan,Aceh,3.0883422,97.3371657,https://maps.google.com/?cid=15145077335590400641
4492,Indomaret Labuhan Haji,grocery_or_supermarket,"Peulokan, West Labuhan Haji, South Aceh Regency, Aceh 23762, Indonesia",Kabupaten Aceh Selatan,Kabupaten,Aceh Selatan,Aceh,3.5749554,96.976434,https://maps.google.com/?cid=12547209804688354326
4363,Indomaret Rimo,convenience_store,"Jl. Iskandar Muda, Lae Butar, Gn. Meriah, Kabupaten Aceh Singkil, Aceh 24791, Indonesia",Kabupaten Aceh Singkil,Kabupaten,Aceh Singkil,Aceh,2.3929362,97.9632435,https://maps.google.com/?cid=2201467450871540571
4514,INDOMARET - RANTAU PERDAMAIAN,grocery_or_supermarket,"Perdamaian, Kuala Simpang City, Aceh Tamiang Regency, Aceh 24456, Indonesia",Kabupaten Aceh Tamiang,Kabupaten,Aceh Tamiang,Aceh,4.2846749,98.0613131,https://maps.google.com/?cid=2484833251254218484
4166,Indomaret,grocery_or_supermarket,"Kuala Simpang City, Aceh Tamiang Regency, Aceh 24456, Indonesia",Kabupaten Aceh Tamiang,Kabupaten,Aceh Tamiang,Aceh,4.2826593,98.0608505,https://maps.google.com/?cid=12352401407503936102
4168,Indomaret,convenience_store,"Jl. Cut Nyak Dien Kel. Kota Kuala Simpang, Lintang City, Kuala Simpang City, Aceh Tamiang Regency, Aceh 24475, Indonesia",Kabupaten Aceh Tamiang,Kabupaten,Aceh Tamiang,Aceh,4.287776,98.0581672,https://maps.google.com/?cid=392405738540477175
4189,Indomaret,supermarket,"Seumadam, Kejuruan Muda, Aceh Tamiang Regency, Aceh 24474, Indonesia",Kabupaten Aceh Tamiang,Kabupaten,Aceh Tamiang,Aceh,4.1818957,98.0517172,https://maps.google.com/?cid=1639170032994494915
4512,Indomaret Juanda - Aceh Tamiang,convenience_store,"Jl. Ir H Juanda Dsn Inpres Bundar - Karang Baru, Kebun Tanah Terban, Karang Baru, Kabupaten Aceh Tamiang, Aceh 24476, Indonesia",Kabupaten Aceh Tamiang,Kabupaten,Aceh Tamiang,Aceh,4.317093,98.052918,https://maps.google.com/?cid=11738609310628068845
4193,Indomaret Juanda Kampung Dalam,convenience_store,"Jl. Ir. H. Juanda Kel. Kesehatan Kec. Karang Baru, Gampong Tupah, Karang Baru, Aceh Tamiang Regency, Aceh 24476, Indonesia",Kabupaten Aceh Tamiang,Kabupaten,Aceh Tamiang,Aceh,4.319019,98.054291,https://maps.google.com/?cid=13659464146991803699
4490,Indomaret Kuala Simpang,convenience_store,"Jl. Cut Nyak Dien No. 8 (Kuala Simpang), Kemerleng, Linge, Aceh Tamiang, Aceh 24475, Indonesia",Kabupaten Aceh Tamiang,Kabupaten,Aceh Tamiang,Aceh,4.503551,96.959564,https://maps.google.com/?cid=5940922016262188198
4194,Indomaret Opak,supermarket,"Jl. Tugu Opak, Simpang Empat, Karang Baru, Kabupaten Aceh Tamiang, Aceh 24472, Indonesia",Kabupaten Aceh Tamiang,Kabupaten,Aceh Tamiang,Aceh,4.3710618,98.0960651,https://maps.google.com/?cid=4425719195986883470
4191,Indomaret SPBU Titi putih,grocery_or_supermarket,"Benua Raja, Rantau, Aceh Tamiang Regency, Aceh 24456, Indonesia",Kabupaten Aceh Tamiang,Kabupaten,Aceh Tamiang,Aceh,4.2883979,98.0665639,https://maps.google.com/?cid=17896779490693390838
4190,indomaret,shopping_mall,"Peukan Seuruway, Seuruway, Aceh Tamiang Regency, Aceh 24472, Indonesia",Kabupaten Aceh Tamiang,Kabupaten,Aceh Tamiang,Aceh,4.3539837,98.1832745,https://maps.google.com/?cid=11167934954173541451
4513,indomaret ir.juanda tamiang,grocery_or_supermarket,"Gampong Bundar, Karang Baru, Aceh Tamiang Regency, Aceh 24456, Indonesia",Kabupaten Aceh Tamiang,Kabupaten,Aceh Tamiang,Aceh,4.29968,98.0470884,https://maps.google.com/?cid=3015942153241207791
4471,Indomaret,grocery_or_supermarket,"Jl. Sengeda, Takengon Tim., Lut Tawar, Kabupaten Aceh Tengah, Aceh 24519, Indonesia",Kabupaten Aceh Tengah,Kabupaten,Aceh Tengah,Aceh,4.6219202,96.8505902,https://maps.google.com/?cid=8723013072885795166
4472,Indomaret Bebesan,store,"Simpang Empat, Bebesen, Central Aceh, Aceh 24471, Indonesia",Kabupaten Aceh Tengah,Kabupaten,Aceh Tengah,Aceh,4.6336507,96.8423532,https://maps.google.com/?cid=6542602969550222653
4476,Indomaret Kebayakan,supermarket,"Jl. Sengeda, Nunang Antara, Bebesen, Kabupaten Aceh Tengah, Aceh 24519, Indonesia",Kabupaten Aceh Tengah,Kabupaten,Aceh Tengah,Aceh,4.6360086,96.8506679,https://maps.google.com/?cid=1553397250581456724
4478,Indomaret Yos Sudarso Takengon,supermarket,"Blang Kolak II, Bebesen, Central Aceh, Aceh 24519, Indonesia",Kabupaten Aceh Tengah,Kabupaten,Aceh Tengah,Aceh,4.6225317,96.8411615,https://maps.google.com/?cid=17601035740052050269
4493,indomaret datu beru takengon,grocery_or_supermarket,"Jl. Qurata Aini, Nunang Antara, Bebesen, Kabupaten Aceh Tengah, Aceh 24471, Indonesia",Kabupaten Aceh Tengah,Kabupaten,Aceh Tengah,Aceh,4.636041,96.8508064,https://maps.google.com/?cid=10458933550216273202
4180,Indomaret,supermarket,"Kutacane City, Babussalam, Aceh Tenggara Regency, Aceh 24651, Indonesia",Kabupaten Aceh Tenggara,Kabupaten,Aceh Tenggara,Aceh,3.4827332,97.8119639,https://maps.google.com/?cid=8312633265511079933
4183,Indomaret Kampung Melayu,supermarket,"Kampung Melayu I, Babussalam, Aceh Tenggara Regency, Aceh 24651, Indonesia",Kabupaten Aceh Tenggara,Kabupaten,Aceh Tenggara,Aceh,3.5028472,97.8062196,https://maps.google.com/?cid=11918065073046135981
4182,Indomaret Kutacane,grocery_or_supermarket,"Kutacane Lama, Babussalam, Aceh Tenggara Regency, Aceh 24651, Indonesia",Kabupaten Aceh Tenggara,Kabupaten,Aceh Tenggara,Aceh,3.4727135,97.8198614,https://maps.google.com/?cid=2652028474957283134
4516,Indomaret Simpang Empat,shopping_mall,"Simpang Empat, Lawe Bulan, Aceh Tenggara Regency, Aceh 24651, Indonesia",Kabupaten Aceh Tenggara,Kabupaten,Aceh Tenggara,Aceh,3.4847321,97.8219833,https://maps.google.com/?cid=7202172675111112982
4494,Indomaret,convenience_store,"Jl. Lintas Sumatra, Kuta Lhoksukon, Lhoksukon, Kabupaten Aceh Utara, Aceh 24376, Indonesia",Kabupaten Aceh Utara,Kabupaten,Aceh Utara,Aceh,5.0411861,97.3206722,https://maps.google.com/?cid=5354258794991843511
4505,Indomaret,grocery_or_supermarket,"Blang Peuria, Samudera, North Aceh Regency, Aceh 24374, Indonesia",Kabupaten Aceh Utara,Kabupaten,Aceh Utara,Aceh,5.1164661,97.206131,https://maps.google.com/?cid=1086412828703657559
4506,Indomaret,grocery_or_supermarket,"Jl. Lintas Sumatra, Keude Bayu, Syamtalira Bayu, Kabupaten Aceh Utara, Aceh 24374, Indonesia",Kabupaten Aceh Utara,Kabupaten,Aceh Utara,Aceh,5.1170515,97.1919177,https://maps.google.com/?cid=18115344568158352864
4508,Indomaret,shopping_mall,"Panton Labu City, Tanah Jambo Aye, North Aceh Regency, Aceh 24394, Indonesia",Kabupaten Aceh Utara,Kabupaten,Aceh Utara,Aceh,5.1161862,97.459294,https://maps.google.com/?cid=6316251964058770615
183,Indomaret Matangkuli,grocery_or_supermarket,"Blang, Matangkuli, North Aceh Regency, Aceh, Indonesia",Kabupaten Aceh Utara,Kabupaten,Aceh Utara,Aceh,5.0339014,97.2768807,https://maps.google.com/?cid=7303871035190070953
4497,Indomaret Sukaramai Lhokseumawe,convenience_store,"Jl. Sukaramai Kel. Kota Lhokseumawe, Tumpok Teungoh, Banda Sakti, Aceh Utara, Aceh 24311, Indonesia",Kabupaten Aceh Utara,Kabupaten,Aceh Utara,Aceh,5.189208,97.141221,https://maps.google.com/?cid=13328391578308191041
4509,indomaret lhoksukon,supermarket,"Kuta Lhoksukon, Lhoksukon, North Aceh Regency, Aceh 24376, Indonesia",Kabupaten Aceh Utara,Kabupaten,Aceh Utara,Aceh,5.0411866,97.3206714,https://maps.google.com/?cid=13137332515846271791
4491,Market Indomaret,shopping_mall,"Jl. Pd. Baru, Blang Sentang, Bukit, Kabupaten Bener Meriah, Aceh 24582, Indonesia",Kabupaten Bener Meriah,Kabupaten,Bener Meriah,Aceh,4.7207774,96.8727945,https://maps.google.com/?cid=5843075497494495550
587,Atm BCA Indomaret Matang Geulumpang Dua,bank,"Pante Gajah, Peusangan, Bireuen Regency, Aceh 24356, Indonesia",Kabupaten Bireuen,Kabupaten,Bireuen,Aceh,5.1950103,96.7938782,https://maps.google.com/?cid=6936990532344058698
4482,Indomaret,grocery_or_supermarket,"Meunasah Baroh, Peudada, Bireuen Regency, Aceh, Indonesia",Kabupaten Bireuen,Kabupaten,Bireuen,Aceh,5.196381,96.5901688,https://maps.google.com/?cid=17075805694986703811
4495,Indomaret,convenience_store,"JL Medan-Banda Aceh, Matang Glumpang Dua, Peusangan, Pante Gajah, Peusangan, Kabupaten Bireuen, Aceh 24261, Indonesia",Kabupaten Bireuen,Kabupaten,Bireuen,Aceh,5.1950194,96.7938583,https://maps.google.com/?cid=4731919978422898316
4501,Indomaret,grocery_or_supermarket,"Jl. Raya Bireuen - Takengon, Bireun Meunasah Capa, Kota Juang, Kabupaten Bireuen, Aceh 24261, Indonesia",Kabupaten Bireuen,Kabupaten,Bireuen,Aceh,5.1992872,96.7026519,https://maps.google.com/?cid=7712702984508238129
4475,Indomaret Jeunieb,supermarket,"West Blang Mee, Jeunieb Sub-District, Bireuen Regency, Aceh, Indonesia",Kabupaten Bireuen,Kabupaten,Bireuen,Aceh,5.189131,96.4950023,https://maps.google.com/?cid=801066990086128693
4481,Indomaret Malahayati Desa Baru,convenience_store,"Jl. Laksamana Malahayati No.1, Geudong Geudong, Kota Juang, Kabupaten Bireuen, Aceh 24211, Indonesia",Kabupaten Bireuen,Kabupaten,Bireuen,Aceh,5.206702,96.7032088,https://maps.google.com/?cid=13548933679810060221
687,Indomaret Matang,shopping_mall,"Matang Glp Dua Meunasah Dayah, Peusangan, Bireuen Regency, Aceh 24261, Indonesia",Kabupaten Bireuen,Kabupaten,Bireuen,Aceh,5.1968087,96.7844398,https://maps.google.com/?cid=11400087866495140404
4500,Indomaret Meunasah Blang,supermarket,"Bireun Meunasah Blang, Juang City, Bireuen Regency, Aceh 24261, Indonesia",Kabupaten Bireuen,Kabupaten,Bireuen,Aceh,5.2029918,96.6958357,https://maps.google.com/?cid=3966838121895052348
4483,Indomaret Samalanga,supermarket,"Jl. Matang-Samalanga, Kandang, Samalanga, Kabupaten Bireuen, Aceh, Indonesia",Kabupaten Bireuen,Kabupaten,Bireuen,Aceh,5.2057661,96.3691118,https://maps.google.com/?cid=11543673755159619578
4502,indomaret geurugok,grocery_or_supermarket,"Jl. Banda Aceh - Medan, Keude Lapang, Ganda Pura, Kabupaten Bireuen, Aceh, Indonesia",Kabupaten Bireuen,Kabupaten,Bireuen,Aceh,5.2337838,96.8928339,https://maps.google.com/?cid=3098687796575561695
4467,IndoMaret Parom,shopping_mall,"Parom, Seunagan, Nagan Raya Regency, Aceh 23671, Indonesia",Kabupaten Nagan Raya,Kabupaten,Nagan Raya,Aceh,4.2362949,96.3131491,https://maps.google.com/?cid=517899016625107892
4474,Indomaret Ibu Riamulyani,grocery_or_supermarket,"Central Pulo, Darul Makmur, Nagan Raya Regency, Aceh 23662, Indonesia",Kabupaten Nagan Raya,Kabupaten,Nagan Raya,Aceh,3.9753571,96.5646593,https://maps.google.com/?cid=12514598870323894260
4470,Indomaret Jeuram,supermarket,"Kuta Paya, Seunagan, Nagan Raya Regency, Aceh 23671, Indonesia",Kabupaten Nagan Raya,Kabupaten,Nagan Raya,Aceh,4.2263156,96.3071947,https://maps.google.com/?cid=6597601658110712707
4477,Indomaret Lintas Alubile (fhpn),shopping_mall,"Sukaraja, Darul Makmur, Nagan Raya Regency, Aceh, Indonesia",Kabupaten Nagan Raya,Kabupaten,Nagan Raya,Aceh,3.9925275,96.5174692,https://maps.google.com/?cid=2822365237758158716
4461,Indomaret Simpang Peut,supermarket,"Simpang Peut, Kuala, Nagan Raya Regency, Aceh, Indonesia",Kabupaten Nagan Raya,Kabupaten,Nagan Raya,Aceh,4.1174223,96.2923453,https://maps.google.com/?cid=1925150072882683643
4485,Indomaret Blok Sawah Sigli,convenience_store,"Jl. Prof. A. Masjid Ibrahim No. 6-7, Blok Sawah, Pidie, Pidie Regency, Aceh 24112, Indonesia",Kabupaten Pidie,Kabupaten,Pidie,Aceh,5.3793733,95.9586225,https://maps.google.com/?cid=10372636545998702952
4458,Indomaret Grong-Grong,grocery_or_supermarket,"Grong Grong, Pidie Regency, Aceh 24152, Indonesia",Kabupaten Pidie,Kabupaten,Pidie,Aceh,5.380795,95.9108014,https://maps.google.com/?cid=5649396336367048497
4473,Indomaret Iskandar Muda,convenience_store,"Jl. Iskandar Muda, Lutueng, Piddie, Pidie Regency, Aceh 24186, Indonesia",Kabupaten Pidie,Kabupaten,Pidie,Aceh,4.889234,96.125657,https://maps.google.com/?cid=6472790904759851126
4484,Indomaret Kota Sigli,convenience_store,"Kramat Luar, Sigli City, Pidie Regency, Aceh 24114, Indonesia",Kabupaten Pidie,Kabupaten,Pidie,Aceh,5.3850689,95.9603086,https://maps.google.com/?cid=14164777909328314223
4459,Indomaret Leung Putu,convenience_store,"Jl. Banda Aceh - Medan Kel. Gampong Gede, Tanjong Krueng, Piddie, Pidie Regency, Aceh 24184, Indonesia",Kabupaten Pidie,Kabupaten,Pidie,Aceh,5.379002,95.941747,https://maps.google.com/?cid=11635658735250126502
4480,Indomaret Pearl of the Orient,grocery_or_supermarket,"Tim.,, Gampong Lada, Mutiara Tim., Kabupaten Pidie, Aceh 24161, Indonesia",Kabupaten Pidie,Kabupaten,Pidie,Aceh,5.2696289,95.9882834,https://maps.google.com/?cid=7289470509012041176
4487,Indomaret Peukan Pidie,grocery_or_supermarket,"Keuniree, Pidie, Pidie Regency, Aceh 24111, Indonesia",Kabupaten Pidie,Kabupaten,Pidie,Aceh,5.3747352,95.9463437,https://maps.google.com/?cid=4127154061953233413
4486,Indomaret Lueng Putu,supermarket,"Meunasah Keude, Bandar Baru, Pidie Jaya Regency, Aceh 24171, Indonesia",Kabupaten Pidie Jaya,Kabupaten,Pidie Jaya,Aceh,5.2552428,96.0601314,https://maps.google.com/?cid=6412286365424968668
4479,Indomaret Meureudu,convenience_store,"Meureudu City, Meureudu, Pidie Jaya Regency, Aceh, Indonesia",Kabupaten Pidie Jaya,Kabupaten,Pidie Jaya,Aceh,5.2516313,96.2501867,https://maps.google.com/?cid=9411834586871218645
4499,Indomaret Ulee Gle,supermarket,"Jl. Banda Aceh - Medan, Pasar Ulee Gle, Bandar Dua, Kabupaten Pidie Jaya, Aceh 24188, Indonesia",Kabupaten Pidie Jaya,Kabupaten,Pidie Jaya,Aceh,5.197012,96.3187091,https://maps.google.com/?cid=8631678233151793451
4453,INDOMARET DIPONEGORO,grocery_or_supermarket,"Kampung Baru, Baiturrahman, Banda Aceh City, Aceh 23127, Indonesia",Kota Banda Aceh,Kota,Banda Aceh,Aceh,5.5537249,95.3198243,https://maps.google.com/?cid=17321721207896149617
4434,IndoMaret,convenience_store,"Jl. Tengku Abdurrahman, Lampoh Daya, Jaya Baru, Kota Banda Aceh, Aceh 23232, Indonesia",Kota Banda Aceh,Kota,Banda Aceh,Aceh,5.5331902,95.2898945,https://maps.google.com/?cid=1907200101238159192
4429,Indomaret,convenience_store,"Jl. Teuku Nyak Arief, Peurada, Syiah Kuala, Kota Banda Aceh, Aceh 24415, Indonesia",Kota Banda Aceh,Kota,Banda Aceh,Aceh,5.5747268,95.3469884,https://maps.google.com/?cid=6482372084013916009
4437,Indomaret,convenience_store,"Jl. Sultan Iskandar Muda No.36, Punge Ujong, Meuraxa, Kota Banda Aceh, Aceh 23116, Indonesia",Kota Banda Aceh,Kota,Banda Aceh,Aceh,5.5499508,95.3092832,https://maps.google.com/?cid=15000728727800636274
4438,Indomaret,supermarket,"Neusu Aceh, Baiturrahman, Banda Aceh City, Aceh 23122, Indonesia",Kota Banda Aceh,Kota,Banda Aceh,Aceh,5.5361589,95.3157708,https://maps.google.com/?cid=6088666709082215990
4439,Indomaret,grocery_or_supermarket,"Jl. Cut Nyak Dhien, Lamtemen Bar., Jaya Baru, Kota Banda Aceh, Aceh 23232, Indonesia",Kota Banda Aceh,Kota,Banda Aceh,Aceh,5.5282269,95.2937569,https://maps.google.com/?cid=15295801578472210359
4446,Indomaret,supermarket,"Cot Lamkuweueh, Meuraxa, Banda Aceh City, Aceh, Indonesia",Kota Banda Aceh,Kota,Banda Aceh,Aceh,5.5536812,95.290377,https://maps.google.com/?cid=12817393276472978272
17140,Indomaret Batoh,grocery_or_supermarket,"Batoh, Lueng Bata, Banda Aceh City, Aceh, Indonesia",Kota Banda Aceh,Kota,Banda Aceh,Aceh,5.5357775,95.3300345,https://maps.google.com/?cid=13492687343406202612
4454,Indomaret Cut Nyak Dien,convenience_store,"Jl. Cut Nyak Dien No. 16 Kel Emperum Kec Jaya Baru, Emperom, Jaya Baru, Banda Aceh City, Aceh 23236, Indonesia",Kota Banda Aceh,Kota,Banda Aceh,Aceh,5.534897,95.296211,https://maps.google.com/?cid=16854427766709777740
4445,Indomaret Diponegoro,convenience_store,"Jl. Diponegoro No. No.16 Kel, Kp. Baru, Baiturrahman, Kota Banda Aceh, Aceh 23242, Indonesia",Kota Banda Aceh,Kota,Banda Aceh,Aceh,5.555623,95.316306,https://maps.google.com/?cid=266067673120786700
4451,Indomaret Hasan Saleh,grocery_or_supermarket,"Jl. Hasan Saleh, Neusu Jaya, Baiturrahman, Kota Banda Aceh, Aceh 23116, Indonesia",Kota Banda Aceh,Kota,Banda Aceh,Aceh,5.541567,95.316205,https://maps.google.com/?cid=13718516617694329571
4444,Indomaret Lamreung,convenience_store,"Jl. Lamreung Kel Ie Masen Kec Ulee Kareng, Iemasen Ulee Kareng, Ulee Kareng, Banda Aceh City, Aceh 23119, Indonesia",Kota Banda Aceh,Kota,Banda Aceh,Aceh,5.5517397,95.3570993,https://maps.google.com/?cid=355506038013461410
4498,Indomaret Lingkar Kampus,grocery_or_supermarket,"Jl. Lingkar Kampus, Rukoh, Syiah Kuala, Kota Banda Aceh, Aceh, Indonesia",Kota Banda Aceh,Kota,Banda Aceh,Aceh,5.5791568,95.3690722,https://maps.google.com/?cid=14987768248047540464
4435,Indomaret Lueng Bata,convenience_store,"Jl. Ir. M. Taher Kel. Lueng Bata Kec. Lueng Bata, Lueng Bata, Banda Aceh City, Aceh 23244, Indonesia",Kota Banda Aceh,Kota,Banda Aceh,Aceh,5.5398067,95.3375798,https://maps.google.com/?cid=4430978360568698173
4442,Indomaret Muhammad Hasan 4,convenience_store,"Jl. Mr. Dr. T.H. Muhammad Hasan Blang Cut, Sukadamai, Lueng Bata, Banda Aceh City, Aceh 23234, Indonesia",Kota Banda Aceh,Kota,Banda Aceh,Aceh,5.5488706,95.3304606,https://maps.google.com/?cid=6698713052827777478
4450,Indomaret Pocut Baren,supermarket,"Jl. Pocut Baren Kel. Kampung Laksana, Laksana, Kuta Alam, Banda Aceh City, Aceh 23122, Indonesia",Kota Banda Aceh,Kota,Banda Aceh,Aceh,5.561693,95.3242841,https://maps.google.com/?cid=7415888300733953299
4452,Indomaret Rama Setia,convenience_store,"Jl. Rama Setia Kel. Lampaseh Kota Kec. Kutaraja, Lampaseh Kota, Kuta Raja, Banda Aceh City, Aceh 23128, Indonesia",Kota Banda Aceh,Kota,Banda Aceh,Aceh,5.5581498,95.3115105,https://maps.google.com/?cid=2592635038741330002
4440,Indomaret T. Umar,convenience_store,"Jl. Tengku Umar No. 340-342 Kel. Seutui, Seutui, Baiturrahman, Banda Aceh City, Aceh 23243, Indonesia",Kota Banda Aceh,Kota,Banda Aceh,Aceh,5.5401731,95.3095457,https://maps.google.com/?cid=1490185410909824040
4430,Indomaret T.Iskandar Lamteh,convenience_store,"Jl. T. Iskandar No. 1-2 Kel.Lamteh Kec.Ulee Kareng, Lamteh, Ulee Kareng, Banda Aceh City, Aceh 23117, Indonesia",Kota Banda Aceh,Kota,Banda Aceh,Aceh,5.5523594,95.3467584,https://maps.google.com/?cid=17213383424541103429
4433,Indomaret Taman Makam Pahlawan,convenience_store,"Jl. Taman Makam Pahlawan Kel Peuniti, Peuniti, Baiturrahman, Banda Aceh City, Aceh 23241, Indonesia",Kota Banda Aceh,Kota,Banda Aceh,Aceh,5.5506938,95.3241349,https://maps.google.com/?cid=18090078470118161244
4432,Indomaret Tengku Diblang,department_store,"Jl. Tengku Diblang Kel Gampong Mulia, Mulia, Kuta Alam, Banda Aceh City, Aceh 23123, Indonesia",Kota Banda Aceh,Kota,Banda Aceh,Aceh,5.5670559,95.3273134,https://maps.google.com/?cid=4339203490498717992
